_sa_instance_state,id,post_id,user_id,replay_num,user_url,user_nickname,stock_code,post_title,post_url,post_last_time,read_num
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D24D50>,756,None,6428325883112150,2,https://i.eastmoney.com/6428325883112150,心态成就未来,600028,石化2年多来的第5次分红到帐，5次计1.01元/股的分红预示着不到2年半的时间已,https://caifuhao.eastmoney.com/news/20240715201200143224680?from=guba&name=WETkuK3lm73nn7PlkKc%3D&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMjhfMS5odG1s,2024-07-15 21:35:00,512
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D24ED0>,757,None,9345385884572622,20,https://i.eastmoney.com/9345385884572622,暮年老头,600028,中国石化周二开盘以何种价格进行复投？,https://caifuhao.eastmoney.com/news/20240715155223145018320?from=guba&name=WETkuK3lm73nn7PlkKc%3D&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMjhfMS5odG1s,2024-07-15 21:06:00,2923
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D25050>,758,1444949008,3191346083948198,4,https://i.eastmoney.com/3191346083948198,股友19C117W912,600028,$中国石化(SH600028)$,"https://guba.eastmoney.com/news,600028,1444949008.html",2024-07-15 20:58:00,221
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D251D0>,759,None,3599525181569358,0,https://i.eastmoney.com/3599525181569358,草根光伏,600028,最高市值接近2万亿，能源央企上市公司十大巨无霸,https://caifuhao.eastmoney.com/news/20240715205258277852750?from=guba&name=WETkuK3lm73nn7PlkKc%3D&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMjhfMS5odG1s,2024-07-15 20:52:00,1217
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D25350>,760,1444942426,8553306405864360,2,https://i.eastmoney.com/8553306405864360,老韭哥,600028,分红已收到[愉快][愉快][愉快],"https://guba.eastmoney.com/news,600028,1444942426.html",2024-07-15 20:22:00,151
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D254D0>,761,1444945908,2547113379422968,0,https://i.eastmoney.com/2547113379422968,此去经年1320,600028,石油，石化哪个好？,"https://guba.eastmoney.com/news,600028,1444945908.html",2024-07-15 20:20:00,123
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D25650>,762,1444942841,2547113379422968,1,https://i.eastmoney.com/2547113379422968,此去经年1320,600028,我的分红还没有到账。我石化石油两边忙，两个股都比较喜欢。,"https://guba.eastmoney.com/news,600028,1444942841.html",2024-07-15 20:19:00,131
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D257D0>,763,1444944662,8837016950435616,0,https://i.eastmoney.com/8837016950435616,股友3qq0335886,600028,分红已到账，再买啥？迷茫中,"https://guba.eastmoney.com/news,600028,1444944662.html",2024-07-15 20:11:00,122
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D25950>,764,1444821345,5006386128441084,26,https://i.eastmoney.com/5006386128441084,钱途是金,600028,6.49出了一些，现在打算6.54再出一点，等明天接，我真的不想交税[奸笑],"https://guba.eastmoney.com/news,600028,1444821345.html",2024-07-15 20:10:00,464
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D25AD0>,765,1444803115,5074077042830856,9,https://i.eastmoney.com/5074077042830856,股友2f8680q088,600028,明天到手红利20多万，今天大涨比跌还难受，明天复投少买了不少[捂脸],"https://guba.eastmoney.com/news,600028,1444803115.html",2024-07-15 20:09:00,437
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D25C50>,766,1442995012,8648013298167882,15,https://i.eastmoney.com/8648013298167882,小鱼1970,600028,分0.2元，明天冲6.7,"https://guba.eastmoney.com/news,600028,1442995012.html",2024-07-15 20:02:00,604
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D25DD0>,767,1444941936,8346645171439114,0,https://i.eastmoney.com/8346645171439114,股友DASX4y2680,600028,分红已经到账,"https://guba.eastmoney.com/news,600028,1444941936.html",2024-07-15 19:53:00,97
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D25F50>,768,1444831634,8509315796242164,12,https://i.eastmoney.com/8509315796242164,股友lSkPY9,600028,中国石化目标价20元,"https://guba.eastmoney.com/news,600028,1444831634.html",2024-07-15 19:46:00,376
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D260D0>,769,1444924591,4454134813294886,2,https://i.eastmoney.com/4454134813294886,yy小肉肉,600028,以后只去石化加油！,"https://guba.eastmoney.com/news,600028,1444924591.html",2024-07-15 19:37:00,148
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D26250>,770,1444886713,7255094388336900,3,https://i.eastmoney.com/7255094388336900,寒骨梅香,600028,从四大行分红后不久就填权并创新高看，中石化大概率也是这样，因为其还有中期分红，现,"https://guba.eastmoney.com/news,600028,1444886713.html",2024-07-15 19:36:00,778
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D263D0>,771,1444935168,3806325511674724,2,https://i.eastmoney.com/3806325511674724,股友Xm5CQm,600028,买酒去，分红己到帐,"https://guba.eastmoney.com/news,600028,1444935168.html",2024-07-15 19:35:00,135
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D26550>,772,None,7634087174892406,1,https://i.eastmoney.com/7634087174892406,股友l693z38015,600028,中东及非洲苯乙烯-乙烯-丁烯-苯乙烯嵌段共聚物行业现状及发展机遇分析2024-2030,https://caifuhao.eastmoney.com/news/20240715155533667431970?from=guba&name=WETkuK3lm73nn7PlkKc%3D&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMjhfMS5odG1s,2024-07-15 19:00:00,171
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D266D0>,773,1444730845,5006386128441084,9,https://i.eastmoney.com/5006386128441084,钱途是金,600028,炒股六年，前四年全部亏损，去年开始买国有资产，现在亏的全部回来了还盈利4万多！国,"https://guba.eastmoney.com/news,600028,1444730845.html",2024-07-15 18:32:00,1047
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D26850>,774,1444817707,7574346535622338,6,https://i.eastmoney.com/7574346535622338,股友2t991578F5,600028,不谈中国石化有没有多少成长性，只谈我个人的经历，2022年我买了5万股亿利洁能，,"https://guba.eastmoney.com/news,600028,1444817707.html",2024-07-15 17:08:00,470
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D269D0>,775,1444639453,3677066936190022,4,https://i.eastmoney.com/3677066936190022,韭菜根低位再增持,600028,[呲牙]股息复投只买那些趴在地上的，坏心眼们不要说涨个三五倍股票了，就底部起来涨,"https://guba.eastmoney.com/news,600028,1444639453.html",2024-07-15 16:13:00,413
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D26B50>,776,1444859099,4642013649615312,6,https://i.eastmoney.com/4642013649615312,GGYZAA111bvxpprt,600028,中国石化又来分红了。两年多来持股安心无须操心分红开心。无视价格涨跌从来都没有想过,"https://guba.eastmoney.com/news,600028,1444859099.html",2024-07-15 15:03:00,712
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D26CD0>,777,1444881598,5844094696754520,0,https://i.eastmoney.com/5844094696754520,wy626110486,600028,这垃圾一涨就没好事,"https://guba.eastmoney.com/news,600028,1444881598.html",2024-07-15 14:59:00,53
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D26E50>,778,1444724365,5086114125930746,2,https://i.eastmoney.com/5086114125930746,旺财35,600028,今天是走的最后机会，明天分红分的是你自己的钱，明后天买去入就不用缴税了,"https://guba.eastmoney.com/news,600028,1444724365.html",2024-07-15 14:59:00,284
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D26FD0>,779,1444868717,6049094480346970,2,https://i.eastmoney.com/6049094480346970,发财太易,600028,买了中石化，生活不害怕！买了中石油，生活不用愁！,"https://guba.eastmoney.com/news,600028,1444868717.html",2024-07-15 14:57:00,158
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D27150>,780,1444866545,5757386209067756,0,https://i.eastmoney.com/5757386209067756,喜洋洋地金吉拉,600028,港股分红后还没填完权A股是走是留？,"https://guba.eastmoney.com/news,600028,1444866545.html",2024-07-15 14:38:00,114
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D272D0>,781,1444863442,8553306405864360,0,https://i.eastmoney.com/8553306405864360,老韭哥,600028,哎！这样涨，让我明天复投的成本变高了,"https://guba.eastmoney.com/news,600028,1444863442.html",2024-07-15 14:34:00,111
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D27450>,782,1444833770,5865094448012584,3,https://i.eastmoney.com/5865094448012584,红776,600028,分两毛，再降两毛，明天6块见，看谁跑的快,"https://guba.eastmoney.com/news,600028,1444833770.html",2024-07-15 14:28:00,284
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D275D0>,783,1444646524,9802386553395174,19,https://i.eastmoney.com/9802386553395174,股息复投学徒,600028,1.4万股息今天到账，谢谢石化。就不复投了，下个月初去香港玩购物用。,"https://guba.eastmoney.com/news,600028,1444646524.html",2024-07-15 14:23:00,541
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D27750>,784,1444708303,2743346210499674,1,https://i.eastmoney.com/2743346210499674,在石化体验绿冒控,600028,明天复投,"https://guba.eastmoney.com/news,600028,1444708303.html",2024-07-15 14:16:00,61
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D278D0>,785,1444711301,7329027037264996,2,https://i.eastmoney.com/7329027037264996,给庄加点盐,600028,央企国企是唯一的出路,"https://guba.eastmoney.com/news,600028,1444711301.html",2024-07-15 13:57:00,133
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D27A50>,786,1444780336,2516396541539168,6,https://i.eastmoney.com/2516396541539168,股友620nY58555,600028,请问各位大师，我持有的中国石化股票今天上午买出还能分股息吗？,"https://guba.eastmoney.com/news,600028,1444780336.html",2024-07-15 13:54:00,322
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D27BD0>,787,1444823904,6261067111847532,0,https://i.eastmoney.com/6261067111847532,股友n820911U01,600028,从估值价差角度来看红利因子并未出现交易拥挤,"https://guba.eastmoney.com/news,600028,1444823904.html",2024-07-15 13:31:00,145
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D27D50>,788,1444721488,2527366087810322,3,https://i.eastmoney.com/2527366087810322,野韭菜,600028,现在购买的人不少啊！看来想吃股息的人多一点,"https://guba.eastmoney.com/news,600028,1444721488.html",2024-07-15 13:26:00,181
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D27ED0>,789,None,9345385884572622,67,https://i.eastmoney.com/9345385884572622,暮年老头,600028,中国石化和中国石油，谁更有投资价值？,https://caifuhao.eastmoney.com/news/20240712114419309325030?from=guba&name=WETkuK3lm73nn7PlkKc%3D&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMjhfMi5odG1s,2024-07-15 13:11:00,6322
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D28090>,790,1442940423,None,6,"https://guba.eastmoney.com/list,600028.html",XD中国石资讯,600028,中国石化:2023年年度末期A股分红派息实施公告,"https://guba.eastmoney.com/news,600028,1442940423.html",2024-07-15 13:03:00,7052
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D28210>,791,1444777093,1520075341281382,1,https://i.eastmoney.com/1520075341281382,珍爱生命远离MA,600028,4千多家下跌，上证指数居然能翻红，这全是2桶油和银行的功劳。越拉越卖，落袋为安。,"https://guba.eastmoney.com/news,600028,1444777093.html",2024-07-15 12:45:00,87
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D28390>,792,None,2878094421345034,46,https://i.eastmoney.com/2878094421345034,小店小丫小喵喵,600028,事倍功半与事半功倍,https://caifuhao.eastmoney.com/news/20240713083123632801210?from=guba&name=WETkuK3lm73nn7PlkKc%3D&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMjhfMi5odG1s,2024-07-15 12:38:00,5124
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D28510>,793,1444657591,3930205931500042,6,https://i.eastmoney.com/3930205931500042,暮年老头的老师,600028,早就给5毛老头这把老韭菜上过课，699-688就是超级无敌头部数字语言信号，它就,"https://guba.eastmoney.com/news,600028,1444657591.html",2024-07-15 11:49:00,199
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D28690>,794,1444704436,8698366194760058,2,https://i.eastmoney.com/8698366194760058,一知世郎,600028,石化石化我爱你，就像老鼠爱大米。,"https://guba.eastmoney.com/news,600028,1444704436.html",2024-07-15 11:42:00,114
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D28810>,795,None,9345385884572622,26,https://i.eastmoney.com/9345385884572622,暮年老头,600028,股权登记日的中国石化如何操作？,https://caifuhao.eastmoney.com/news/20240713062711350005300?from=guba&name=WETkuK3lm73nn7PlkKc%3D&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMjhfMi5odG1s,2024-07-15 11:13:00,3484
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D28990>,796,1444776699,8804336410478844,0,https://i.eastmoney.com/8804336410478844,股友89I89277Z3,600028,不买中石化，滚出去，到别处发财去，没人拦着，整天瞎BB的，吗？,"https://guba.eastmoney.com/news,600028,1444776699.html",2024-07-15 11:11:00,72
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D28B10>,797,1444770591,5384093925436152,0,https://i.eastmoney.com/5384093925436152,帖子审核之中,600028,各个加油站都在打折,"https://guba.eastmoney.com/news,600028,1444770591.html",2024-07-15 11:02:00,87
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D28C90>,798,1444762604,8773046977958354,0,https://i.eastmoney.com/8773046977958354,买来激心五年了,600028,涨到80去[上涨][上涨][上涨][上涨][勾引][勾引][勾引][勾引][勾引,"https://guba.eastmoney.com/news,600028,1444762604.html",2024-07-15 10:51:00,81
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D28E10>,799,1444759021,3612346364396684,0,https://i.eastmoney.com/3612346364396684,罪恶的太钢不绣,600028,看好能源股！,"https://guba.eastmoney.com/news,600028,1444759021.html",2024-07-15 10:46:00,85
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D28F90>,800,1444723958,4127386469678254,0,https://i.eastmoney.com/4127386469678254,股海沉浮系列之007,600028,这是要直接拉到上个阻力位：6.59呀，提前分红！！！,"https://guba.eastmoney.com/news,600028,1444723958.html",2024-07-15 10:10:00,57
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D29110>,801,1444714341,5006386128441084,0,https://i.eastmoney.com/5006386128441084,钱途是金,600028,6.49出了一小部分，分红后接[奸笑],"https://guba.eastmoney.com/news,600028,1444714341.html",2024-07-15 10:02:00,106
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D29290>,802,None,7092486843824870,0,https://i.eastmoney.com/7092486843824870,史传统,600028,高山汽修救援八年辉煌创业铸就行业巅峰,https://caifuhao.eastmoney.com/news/20240715083719906086730?from=guba&name=WETkuK3lm73nn7PlkKc%3D&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMjhfMi5odG1s,2024-07-15 08:37:00,168
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D29410>,803,1444578384,1673245962920884,42,https://i.eastmoney.com/1673245962920884,股友vTydfB,600028,瞎侃，一个板块三只股，最强海油，次之石油，最差石化，都在底部启动时，三只会同时上,"https://guba.eastmoney.com/news,600028,1444578384.html",2024-07-15 07:33:00,1512
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D29590>,804,1437762474,8728436823385208,8,https://i.eastmoney.com/8728436823385208,职业投资人1990年入市,600036,"3.73元买12.53元净资产,113月前11.54元买7.03元净资产","https://guba.eastmoney.com/news,600016,1437762474.html",2024-07-15 22:03:00,1014
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D29710>,805,1404158880,1349115345120256,2,https://i.eastmoney.com/1349115345120256,罗斯柴尔德家族代表,600036,"每股收益元,招商银行股价应向每股净资产36.71元+拨备10.76元=47.47","https://guba.eastmoney.com/news,600036,1404158880.html",2024-07-15 21:55:00,629
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D29890>,806,1444931992,None,6,"https://guba.eastmoney.com/list,600036.html",招商银行资讯,600036,招商银行:[H股公告]招商银行股份有限公司纽约分行发行于2027年到期的3亿美元浮息票据于香港联合交易所有限公司上市之通告,"https://guba.eastmoney.com/news,600036,1444931992.html",2024-07-15 21:32:00,1615
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D29A10>,807,1444952275,1147065470462896,0,https://i.eastmoney.com/1147065470462896,不爱红装爱绿装,600036,招行从五十七跌下来，起码调整五年。,"https://guba.eastmoney.com/news,600036,1444952275.html",2024-07-15 21:02:00,159
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D29B90>,808,None,None,4,"https://guba.eastmoney.com/list,hk03968.html",招商银行资讯,600036,【研报掘金】机构：银行业资产质量或整体保持稳健,"https://guba.eastmoney.com/news,hk03968,1412304837.html",2024-07-15 20:44:00,1006
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D29D10>,809,1421244859,1253355518363462,5,https://i.eastmoney.com/1253355518363462,基民WKuJoy,600036,22年4月建仓的，一路跌，一路买，今天总算出坑了,"https://guba.eastmoney.com/news,600036,1421244859.html",2024-07-15 20:21:00,416
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D29E90>,810,None,2135094075058692,21,https://i.eastmoney.com/2135094075058692,十年百倍股票实时买,600036,"~全球有50亿人未接种，防癌疫苗上市随时会公告,24年净利增长10倍",https://caifuhao.eastmoney.com/news/20240601212718288423140?from=guba&name=5oub5ZWG6ZO26KGM5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMzZfMS5odG1s,2024-07-15 19:36:00,3289
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2A010>,811,1444923553,4994094213019542,2,https://i.eastmoney.com/4994094213019542,中海招商,600036,昨天银行里涨幅第一，今天跌幅第一[大笑],"https://guba.eastmoney.com/news,600036,1444923553.html",2024-07-15 18:49:00,214
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2A190>,812,1421724605,1975054718574946,4,https://i.eastmoney.com/1975054718574946,托塔李天王的师傅,600036,国版qe在即，银行不能再赚到暴利咯，看着吧，你准备吃息他要吃你[大笑][大笑][,"https://guba.eastmoney.com/news,600036,1421724605.html",2024-07-15 18:49:00,302
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2A310>,813,1444896382,2660094060103260,6,https://i.eastmoney.com/2660094060103260,欢喜哥,600036,今天两市成交刚满6000亿，又是地量，4200多家待涨，上周五说过本周就是震荡为,"https://guba.eastmoney.com/news,688525,1444896382.html",2024-07-15 17:40:00,1520
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2A490>,814,1444847373,9011325550573102,3,https://i.eastmoney.com/9011325550573102,基民bdEq1I,600036,坐等2025年之前90块,"https://guba.eastmoney.com/news,600036,1444847373.html",2024-07-15 17:10:00,558
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2A610>,815,1444904851,1954013835806368,0,https://i.eastmoney.com/1954013835806368,旺财看盘,600036,$招商银行(SH600036)$,"https://guba.eastmoney.com/news,600036,1444904851.html",2024-07-15 16:16:00,80
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2A790>,816,None,7330336140675998,0,https://i.eastmoney.com/7330336140675998,招商银行,600036,投研有招 | 低空经济升温，各地抢滩万亿赛道,https://caifuhao.eastmoney.com/news/20240715161405018122290?from=guba&name=5oub5ZWG6ZO26KGM5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMzZfMS5odG1s,2024-07-15 16:14:00,77
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2A910>,817,None,7185105344679198,43,https://i.eastmoney.com/7185105344679198,范范爱养基,600036,2024下半年，买大盘股好？还是买小盘股？,https://caifuhao.eastmoney.com/news/20240705210849976820710?from=guba&name=5oub5ZWG6ZO26KGM5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMzZfMS5odG1s,2024-07-15 15:45:00,4748
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2AA90>,818,1444876355,7117112360448854,0,https://i.eastmoney.com/7117112360448854,扫描黑马,600036,立即加满广康生化300804～灭菌丹，公司是国内唯一一个同时拥有灭菌丹原药和制剂,"https://guba.eastmoney.com/news,600036,1444876355.html",2024-07-15 14:51:00,215
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2AC10>,819,1444862657,5389046902095938,1,https://i.eastmoney.com/5389046902095938,股友9f0867G575,600036,你个扶不起的阿斗,"https://guba.eastmoney.com/news,600036,1444862657.html",2024-07-15 14:39:00,264
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2AD90>,820,None,7744306194307916,0,https://i.eastmoney.com/7744306194307916,华安ETF,600036,【港股通央企红利ETF周报】美联储降息预期提振港股科技，港股央企红利小幅回调,https://caifuhao.eastmoney.com/news/20240715143113568925040?from=guba&name=5oub5ZWG6ZO26KGM5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMzZfMS5odG1s,2024-07-15 14:31:00,145
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2AF10>,821,1444831581,9354315958209138,2,https://i.eastmoney.com/9354315958209138,念着倒才笨,600036,说实在的，什么都不用干，等四大行股息率低于4，商业银行自然就会起来,"https://guba.eastmoney.com/news,600036,1444831581.html",2024-07-15 13:54:00,399
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2B090>,822,None,7064104707222420,1,https://i.eastmoney.com/7064104707222420,天弘基金,600036,五大行，再创新高！,https://caifuhao.eastmoney.com/news/20240715130912508908310?from=guba&name=5oub5ZWG6ZO26KGM5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMzZfMS5odG1s,2024-07-15 13:23:00,448
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2B210>,823,1444815579,7226077111811646,0,https://i.eastmoney.com/7226077111811646,冰雪奇缘0,600036,买债基赚钱还是买红利赚钱？,"https://guba.eastmoney.com/news,600036,1444815579.html",2024-07-15 13:18:00,160
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2B390>,824,1444808076,4263325786221280,0,https://i.eastmoney.com/4263325786221280,马中赤兔人中吕布,600036,一股25，不能再多。,"https://guba.eastmoney.com/news,600036,1444808076.html",2024-07-15 13:04:00,160
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2B510>,825,1444801764,5703306096393224,0,https://i.eastmoney.com/5703306096393224,AAA上市卖公司,600036,准备开始漫漫熊途，目标24,"https://guba.eastmoney.com/news,600036,1444801764.html",2024-07-15 12:37:00,188
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2B690>,826,1444789811,7177356528563994,1,https://i.eastmoney.com/7177356528563994,堆金来财得蓝银皇,600036,继续跌[兴奋],"https://guba.eastmoney.com/news,600036,1444789811.html",2024-07-15 12:24:00,169
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2B810>,827,None,6614094225064386,1,https://i.eastmoney.com/6614094225064386,n1422506438f517e3914,600036,请珍惜这个价位的招行！相比较四大行，招行的涨势不是很理想，但是，现在为止，招行是,https://caifuhao.eastmoney.com/news/20240715113648113920440?from=guba&name=5oub5ZWG6ZO26KGM5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMzZfMS5odG1s,2024-07-15 12:14:00,1113
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2B990>,828,1444764526,7722094275963616,4,https://i.eastmoney.com/7722094275963616,简单之坚持投资,600036,工行，农行，建行都涨了，但是招行却跌了，什么原因？,"https://guba.eastmoney.com/news,600036,1444764526.html",2024-07-15 11:58:00,335
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2BB10>,829,None,4351255816605546,12,https://i.eastmoney.com/4351255816605546,证券之星,600036,招商银行成监管罚单“常客”：近一个月内累计被罚逾千万，信用卡中心一员工遭终身禁业,https://caifuhao.eastmoney.com/news/20240712104957774711600?from=guba&name=5oub5ZWG6ZO26KGM5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMzZfMS5odG1s,2024-07-15 11:57:00,1044
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2BC90>,830,None,1318125496341658,35,https://i.eastmoney.com/1318125496341658,股市老枪33年,600036,《你敢说招商银行的拉升不是为了出货吗？》,https://caifuhao.eastmoney.com/news/20240713062316372428350?from=guba&name=5oub5ZWG6ZO26KGM5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMzZfMS5odG1s,2024-07-15 11:39:00,1976
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2BE10>,831,1444735450,4263325786221280,6,https://i.eastmoney.com/4263325786221280,马中赤兔人中吕布,600036,目标价25元,"https://guba.eastmoney.com/news,600036,1444735450.html",2024-07-15 11:36:00,219
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D2BF90>,832,None,9833112053250562,1,https://i.eastmoney.com/9833112053250562,老马论股道,600036,周末消息面以及今天操作分析,https://caifuhao.eastmoney.com/news/20240715091135424812690?from=guba&name=5oub5ZWG6ZO26KGM5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMzZfMS5odG1s,2024-07-15 11:30:00,290
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D34150>,833,1444785008,4800013279274902,0,https://i.eastmoney.com/4800013279274902,A股最后一颗散户,600036,垃圾，还不涨,"https://guba.eastmoney.com/news,600036,1444785008.html",2024-07-15 11:24:00,53
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D342D0>,834,1444784253,3944513654995346,0,https://i.eastmoney.com/3944513654995346,耐心的庄楠莉,600036,敢不敢砸到33以下，如果你敢砸，我就敢买[大笑][大笑][大笑],"https://guba.eastmoney.com/news,600036,1444784253.html",2024-07-15 11:23:00,238
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D34450>,835,1444762035,5996074886383630,1,https://i.eastmoney.com/5996074886383630,芒果很忙ZZ,600036,还没工商银行会涨,"https://guba.eastmoney.com/news,600036,1444762035.html",2024-07-15 11:23:00,113
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0D345D0>,836,None,4461145269858242,5,https://i.eastmoney.com/4461145269858242,策略sdyyfc168,600036,银行,https://caifuhao.eastmoney.com/news/20240714234235280925750?from=guba&name=5oub5ZWG6ZO26KGM5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDAwMzZfMS5odG1s,2024-07-15 11:22:00,2661
